perturbation,generation,morcela,generation_cleaned,hadR,perplexity,slor,ntokens
shuffle_local3,There's a new one.,5.893559526723067,There's a new one.,False,1.824800795737597,5.926946465381054,6
shuffle_local3,"So, I did get one.",5.77788543312637,"So, I did get one.",False,1.632966508843849,6.1084135009410545,7
shuffle_local3,"Well, I love them.",6.157374221593638,"Well, I love them.",False,1.626330641257971,6.254780804466422,6
shuffle_local3,No problem.,7.726323032348437,No problem.,False,4.593178249278589,6.1829555583345295,3
shuffle_local3,"""As a member of ""FIFA"" Alligators was a 1947 Canadian pop Western movie, 2 =A"" and a #1 member of the ARI House of Assembly.  = = = Republic of Vietnam = =- The  Republic,",6.008751549985625,"""As a member of ""FIFA"" Alligators was a 1947 Canadian pop Western movie, 2 =A"" and a #1 member of the ARI House of Assembly.  = = = Republic of Vietnam = =- The  Republic,",False,1.1222916224501231,8.314275720440406,50
shuffle_local3,"She was, in fact, one of the few things that was wrong with her made me aware of the potential difference is so quickly that you had a problem with the, with the, uh, the school was actually subject to a school in so New",4.863449880853685,"She was, in fact, one of the few things that was wrong with her made me aware of the potential difference is so quickly that you had a problem with the, with the, uh, the school was actually subject to a school in so New",False,1.0844663143506401,6.661026274371433,50
shuffle_local3,"He went to hospital in the , and the lady told me that John had come for a walk.",5.415278935552864,"He went to hospital in the , and the lady told me that John had come for a walk.",False,1.2215889980255985,7.004327365702356,20
shuffle_local3,- Yeah.,6.536318594552031,- Yeah.,False,9.136067548878358,4.776633054710071,3
shuffle_local3,"But it is, it's, uh, well, you know, you may feel that it's in, in the, in not, not in, in, in in in but the, in., long term",4.286817780680969,"But it is, it's, uh, well, you know, you may feel that it's in, in the, in not, not in, in, in in in but the, in., long term",False,1.0849950162639495,5.782313434129819,43
shuffle_local3,I know.,6.739641913947293,I know.,False,5.072096198069089,4.81410384811561,3
shuffle_local3,"Yes, I'll be here.",6.054818846233786,"Yes, I'll be here.",False,1.500975953076988,6.468305201184317,7
shuffle_local3,You got me the idea.,6.132768612210583,You got me the idea.,False,2.1285287562295547,6.335460202354889,6
shuffle_local3,"Here is your time that as we pay the tax to our employees of the city, it just makes me wonder if you're paying it now from the other side.",5.152264183649564,"Here is your time that as we pay the tax to our employees of the city, it just makes me wonder if you're paying it now from the other side.",False,1.1302134532825745,6.921167986305814,33
shuffle_local3,"One week, you're going to have to talk to her like this.",5.241817516378672,"One week, you're going to have to talk to her like this.",False,1.2285048526183617,6.482254658765365,15
shuffle_local3,I'm a little stressed.,6.566100781679654,I'm a little stressed.,False,2.0419234299240463,6.937504540299972,6
shuffle_local3,"Well, I do think that'll have to do with you...",5.456933744804901,"Well, I do think that'll have to do with you...",False,1.2917590838600643,6.6415633251768105,13
shuffle_local3,That is the real beauty.,6.250894892424217,That is the real beauty.,False,1.9220274504229422,6.460508990199485,6
shuffle_local3,"Er they can you see, uh, they tell what they, what they are going to happen which are the conditions with the rain and things that they were doing, uh, I know the, uh, the best thing to, to get work back",4.983797084441965,"Er they can you see, uh, they tell what they, what they are going to happen which are the conditions with the rain and things that they were doing, uh, I know the, uh, the best thing to, to get work back",False,1.0828979160141228,6.83257358527261,50
shuffle_local3,What do you mean to know that?,5.967245772794545,What do you mean to know that?,False,1.5633101701456271,6.65662978743117,8
shuffle_local3,He sent a telegram for you.,6.581006506938829,He sent a telegram for you.,False,1.690440369242967,7.568352241144181,8
shuffle_local3,"In fact that we did have to meet the members of a council committee to this meeting, erm. that er,,'sm it er er,'s, er one er of a, be that matter the considered to the public by, the",5.232518802860529,"In fact that we did have to meet the members of a council committee to this meeting, erm. that er,,'sm it er er,'s, er one er of a, be that matter the considered to the public by, the",False,1.1147201099900277,7.194102717106816,49
shuffle_local3,oh that's right .,7.060655841737022,oh that's right .,False,2.420788891675937,7.165619424627903,5
shuffle_local3,"We ask your fans what we're talking about today and how we do is to ask what isnt our where it is, okay?",5.497114820241072,"We ask your fans what we're talking about today and how we do is to ask what isnt our where it is, okay?",False,1.1813295560402783,7.321908963525656,27
shuffle_local3,It's-our point is that we're looking at all A's.,5.458802612831732,It's-our point is that we're looking at all A's.,False,1.3436458405253426,6.831255138225282,15
shuffle_local3,"He went to a place where only we could look forward, could actually see what he was going, that was it.",5.23704054290068,"He went to a place where only we could look forward, could actually see what he was going, that was it.",False,1.1688404132966812,6.868502912262307,24
shuffle_local3,can you have a piece .,6.463895478258901,can you have a piece .,False,2.572235647246088,6.890709890899703,6
shuffle_local3,"Sasha, please.",6.459118933807811,"Sasha, please.",False,3.276033826595489,6.435329920964466,5
shuffle_local3,Yeah.,9.982063439552114,Yeah.,False,4.00056319956657,6.587096452121978,2
shuffle_local3,"But yet, at least he's right.",5.868883572719832,"But yet, at least he's right.",False,1.4622721284685778,6.717429513501421,9
shuffle_local3,"Yes, I am leaving.",6.451700603886235,"Yes, I am leaving.",False,1.724207250219439,6.701014189595927,6
shuffle_local3,yes you can hear her later.,6.427315180537454,yes you can hear her later.,False,1.975112119703348,7.119412117100034,7
shuffle_local3,He was not superseded by a move on 1 July 2009.,6.26373451706714,He was not superseded by a move on 1 July 2009.,False,1.4238978886078764,7.837723726074072,13
shuffle_local3,His face's lighted up.,6.601659622201827,His face's lighted up.,False,1.9129535295953974,7.355062238003917,7
shuffle_local3,"The song was recorded by a family member in 1983 by a member of a local band, they called The Climax, Firebirds, Soul, and The Voice, of which they formed a group of musicians who competed at the Northern Rock Association.",5.607493207315134,"The song was recorded by a family member in 1983 by a member of a local band, they called The Climax, Firebirds, Soul, and The Voice, of which they formed a group of musicians who competed at the Northern Rock Association.",False,1.0846573291713473,7.718774095307352,49
shuffle_local3,You had the  down in the middle of the day  he was up and told me he's a boy .,5.296748322187322,You had the  down in the middle of the day  he was up and told me he's a boy .,False,1.214066223868009,6.940231511211328,23
shuffle_local3,It's a different one.,5.937968584336919,It's a different one.,False,1.780819998772118,5.979973063104658,6
shuffle_local3,It's like in case of a man that the world's best friend.,5.207109813955251,It's like in case of a man that the world's best friend.,False,1.3312181312397127,6.467178204669608,15
shuffle_local3,"The band is made up of a little wood , minted for Christmas , and this was the summer , and to the present there were many folks who were thinking of taking things to eat in the barn at the bottom of his trouble to find , the",5.323095065510557,"The band is made up of a little wood , minted for Christmas , and this was the summer , and to the present there were many folks who were thinking of taking things to eat in the barn at the bottom of his trouble to find , the",False,1.0976998799554691,7.323824569654122,50
shuffle_local3,You need to make sure that you're still with me.,5.615376652380096,You need to make sure that you're still with me.,False,1.261130895523112,6.751613711395926,12
shuffle_local3,But what he did was to begin with.,5.750821482083934,But what he did was to begin with.,False,1.5048235429729948,6.560879933033101,9
shuffle_local3,How dare you?,7.70745010717591,How dare you?,False,3.5929636604834014,7.431934624894442,4
shuffle_local3,Yeah.,9.982063439552114,Yeah.,False,4.00056319956657,6.587096452121978,2
shuffle_local3,You should go.,6.726526101677856,You should go.,False,3.4611585514462666,6.012516047777822,4
shuffle_local3,I'd like to check my case off with a Ph.A.,5.489355429959447,I'd like to check my case off with a Ph.A.,False,1.394609843844063,6.812039070233885,14
shuffle_local3,"You know, he'd had the er, er, I had this one at least er erm  I, I don't think that it would be, the point that was er  about to er, er say, the  that that in",5.179168689493834,"You know, he'd had the er, er, I had this one at least er erm  I, I don't think that it would be, the point that was er  about to er, er say, the  that that in",False,1.0896129217242603,7.114737148291307,50
shuffle_local3,"And if you look into the real world, you'll see, we're dealing up the big world.",5.385608625164622,"And if you look into the real world, you'll see, we're dealing up the big world.",False,1.1717231648454174,6.983411982046841,21
shuffle_local3,"There's a second question in the comments, for er, what's the total total to  all of the words that I   .",5.232423497360978,"There's a second question in the comments, for er, what's the total total to  all of the words that I   .",False,1.201604910863714,6.972497869396754,28
shuffle_local3,A couple of the examples will be associated with the U.m.S. Attorney's this meeting has been due to us listening to our report.,5.190021129470427,A couple of the examples will be associated with the U.m.S. Attorney's this meeting has been due to us listening to our report.,False,1.1559783435337763,6.934644998577133,30
shuffle_local3,You think you're going to be okay?,6.424182585389278,You think you're going to be okay?,False,1.2894013922648884,7.457671541897726,9
shuffle_local3,"He had no further understanding that the sea, not only at that they would have passed but only would be due to a few months there should have been enough , and another they would fly together , and choose to fly along to this moment ' withs",5.371964873502898,"He had no further understanding that the sea, not only at that they would have passed but only would be due to a few months there should have been enough , and another they would fly together , and choose to fly along to this moment ' withs",False,1.1053429714992749,7.396726365734988,50
shuffle_local3,"Looks like we're fighting, not going.",6.3169037448258685,"Looks like we're fighting, not going.",False,1.555571506408103,7.385008171614056,9
shuffle_local3,Go look. -,6.762892861454014,Go look. -,False,5.187086470611532,6.23875634246221,4
shuffle_local3,Thank you.,7.615027653334702,Thank you.,False,2.9819561869283815,5.837712098199987,3
shuffle_local3,How would it? -,6.248644751658759,How would it? -,False,3.777685709923343,6.195575588067148,5
shuffle_local3,-What?,6.827548086567013,-What?,False,7.3094138133289315,5.097214364191562,3
shuffle_local3,"you saw the people here you have got that feeling or you know like, uh, you, you know, it's really, you're surprised if any one to do it, either of your or her friends, you might think, I there'm",4.953852530109934,"you saw the people here you have got that feeling or you know like, uh, you, you know, it's really, you're surprised if any one to do it, either of your or her friends, you might think, I there'm",False,1.0845167237788835,6.790377691201461,50
shuffle_local3,"In 2011, he was named the MVP of the Academy AwardFlynn Award for Best Actor Lead an Actor in a Drama the 2007 ComedyA Actor by the Film "" Rock Year of for.",6.108460083153149,"In 2011, he was named the MVP of the Academy AwardFlynn Award for Best Actor Lead an Actor in a Drama the 2007 ComedyA Actor by the Film "" Rock Year of for.",False,1.1557726325483648,8.364857756934123,38
shuffle_local3,"No, no, no, no.",5.499599153255227,"No, no, no, no.",False,1.215580858085226,5.879271796574243,8
shuffle_local3,"“No I couldn’t come up to a place like that,” said Mr. Smith, with a smile.",4.925296881849391,"“No I couldn’t come up to a place like that,” said Mr. Smith, with a smile.",False,1.1724457681874154,6.500607016730062,27
shuffle_local3,"You know, like, you pay more for the gas.",5.19069094339942,"You know, like, you pay more for the gas.",False,1.3458846231317025,6.172060249415918,12
shuffle_local3,"She was, and this is the way he made me.",5.051131374264483,"She was, and this is the way he made me.",False,1.3364045224962837,5.969360326783689,12
shuffle_local3,He died.,7.3761760622122265,He died.,False,7.480615796545559,5.892059482539328,3
shuffle_local3,I remember it very well and I came and invited me to the park to come with me all back.,5.213246759524127,I remember it very well and I came and invited me to the park to come with me all back.,False,1.214412769462294,6.7522381274029,21
shuffle_local3,Mm-hmm.,6.674921925853333,Mm-hmm.,False,1.6971894515904784,7.013556965019686,6
shuffle_local3,"The rest of a year he worked for the London Underground, then one of those groups, the BBC, to make the Radio Radio, when I was singing in the North East, I joined the programme called the Labour Union, I couldn't, sing",5.259282932703681,"The rest of a year he worked for the London Underground, then one of those groups, the BBC, to make the Radio Radio, when I was singing in the North East, I joined the programme called the Labour Union, I couldn't, sing",False,1.090016773567621,7.229509372250984,50
shuffle_local3,"-Go for me, a drink.",5.4036671512404,"-Go for me, a drink.",False,1.9604350134104227,5.947840108590481,8
shuffle_local3,He said to just leave her room.,6.02504503184629,He said to just leave her room.,False,1.815986389047944,6.803834472348257,8
shuffle_local3,The region is named after the government at the Prillag Kashmir during the last half of the 14th century.,5.771512213966746,The region is named after the government at the Prillag Kashmir during the last half of the 14th century.,False,1.198915928364144,7.6140284905315365,23
shuffle_local3,Let's not talk nonsense about that!,6.759911707003614,Let's not talk nonsense about that!,False,1.6490358676084502,7.813618220512819,8
shuffle_local3,Excuse me.,8.404472085540021,Excuse me.,False,2.2064639110884214,8.219142825313174,4
shuffle_local3,Yeah.,9.982063439552114,Yeah.,False,4.00056319956657,6.587096452121978,2
shuffle_local3,They did what?,7.406787048734716,They did what?,False,3.4846202947969402,6.988616785490194,4
shuffle_local3,I even have to apologize for my father.,5.972368692425034,I even have to apologize for my father.,False,1.5134695995936167,6.880295777317747,9
shuffle_local3,- Exactly. - What?,6.368132891204205,- Exactly. - What?,False,2.616246073002126,6.761015898660426,6
shuffle_local3,"I got a surprise for that wasn't it because, you know, it was, I mean, it was only like the weekend I went to.",4.856407631883977,"I got a surprise for that wasn't it because, you know, it was, I mean, it was only like the weekend I went to.",False,1.1152776037211964,6.44193763327297,30
shuffle_local3,I didn't do anything.,6.670127178555133,I didn't do anything.,False,1.6500286679928138,6.994562379458606,6
shuffle_local3,Can I have a word?,6.517653837283187,Can I have a word?,False,1.870753448683726,6.8304948367895895,6
shuffle_local3,"I will be all right, won't you?",5.671958115123479,"I will be all right, won't you?",False,1.3568984641646082,6.587730733858796,10
shuffle_local3,"Because the! you have on your agenda, I suppose it should support a greater responsibility, it wouldn't matter if you knew it.",5.413440944481865,"Because the! you have on your agenda, I suppose it should support a greater responsibility, it wouldn't matter if you knew it.",False,1.1782269028429109,7.201071389148704,27
shuffle_local3,you do ?,7.999509980702115,you do ?,False,14.984461526730577,7.082958213055812,3
shuffle_local3,Yes.,9.696583261597063,Yes.,False,3.395579558385724,6.108080218602186,2
shuffle_local3,What?,8.552092058609325,What?,False,17.336823998888892,5.172810772046283,2
shuffle_local3,"I miss my daughter and , by right am quite happy , she did a lot of things in keeping so little time as if they were her friends.",5.618586054253811,"I miss my daughter and , by right am quite happy , she did a lot of things in keeping so little time as if they were her friends.",False,1.1756086527603475,7.555007598976884,30
shuffle_local3,"At last he said to the King: “Souvering to go after the prince made his great fortune in his garden; he meant to meet there , there , out with himself at one door there , in a room on the his bed",5.5670659680369345,"At last he said to the King: “Souvering to go after the prince made his great fortune in his garden; he meant to meet there , there , out with himself at one door there , in a room on the his bed",False,1.114934069935013,7.672793609418181,49
shuffle_local3,"From 2015 to 2018 she was a Senior Member of the Order of Merours’s Chairperson of the European Parliament for the European Parliament Association for Economic Development of Women in Nations, wasAF she of which Member Women the forours Union Neighb",5.904807247275836,"From 2015 to 2018 she was a Senior Member of the Order of Merours’s Chairperson of the European Parliament for the European Parliament Association for Economic Development of Women in Nations, wasAF she of which Member Women the forours Union Neighb",False,1.1196457947494762,8.164555041253834,50
shuffle_local3,"For anything that was going on, you and I took this as a, as well a.",4.71154917002349,"For anything that was going on, you and I took this as a, as well a.",False,1.2439519156837426,5.961738863431834,19
shuffle_local3,"""This! on Mars is the center of the planet.",5.4508360789159225,"""This! on Mars is the center of the planet.",False,1.4942565204661944,6.589260380658538,12
shuffle_local3,"-How's a father doing?"" I'm sure.",5.937734282081727,"-How's a father doing?"" I'm sure.",False,1.5444278203026662,7.174432935074649,11
shuffle_local3,Goodbye.,8.309314857425047,Goodbye.,False,10.047246936172504,7.354046381738897,3
shuffle_local3,And talk to your friend in a whisper?,6.252554385055258,And talk to your friend in a whisper?,False,1.6095664613906997,7.307642391087398,9
shuffle_local3,Get started.,7.637613357429565,Get started.,False,6.014465706403537,6.172137978826274,3
shuffle_local3,My heart.,6.998313711389392,My heart.,False,9.497031390641867,5.45425627567068,3
shuffle_local3,"I think the last week in March are you in fact take time the, same.",4.9731275658516285,"I think the last week in March are you in fact take time the, same.",False,1.4355477969732828,6.294976196582591,17
shuffle_local3,"This one is actually led by one study by Albert Einstein, the scientist, who called it so that, after today, it showed us, we had a great time.",5.246520113910671,"This one is actually led by one study by Albert Einstein, the scientist, who called it so that, after today, it showed us, we had a great time.",False,1.1359066154122555,7.072953541823808,34
shuffle_local3,-No.,6.667497026830792,-No.,False,5.109505159987311,4.714056601780565,3
shuffle_local3,and maybe he's okay .,7.08134010402969,and maybe he's okay .,False,2.7645010515872905,7.805076320008368,6
shuffle_local3,That'd be me right.,6.411024753895245,That'd be me right.,False,2.3337390270739777,6.773171778467141,6
shuffle_local3,what's this ?,7.800119178771137,what's this ?,False,3.943209917275859,7.60456323504158,4
shuffle_local3,My mom is my father.,6.6973388223279215,My mom is my father.,False,2.0390328814530148,7.124645660367631,6
shuffle_local3,Don't do it.,6.833536065147814,Don't do it.,False,1.61602619390535,6.666676804058794,5
shuffle_local3,The eggs have a green.,5.951296286465172,The eggs have a green.,False,2.7459664994367796,6.185521724115858,6
shuffle_local3,I understand your mistake.,6.6990191298664685,I understand your mistake.,False,2.721446602356984,6.698668622109492,5
shuffle_local3,What?,8.552092058609325,What?,False,17.336823998888892,5.172810772046283,2
shuffle_local3,Come on.,7.8343577040742645,Come on.,False,3.0904158884958988,6.166873216730049,3
shuffle_local3,"We are the last champions to win the Stanley Cup and the second round of qualification in the quarter-finals won the V , Austria's Cup Winners Cup final and the UEFA Women's Group one Cup in. Cup drawoff",5.9949432096879285,"We are the last champions to win the Stanley Cup and the second round of qualification in the quarter-finals won the V , Austria's Cup Winners Cup final and the UEFA Women's Group one Cup in. Cup drawoff",False,1.1184945929294996,8.247841491792121,44
shuffle_local3,Thank you.,7.615027653334702,Thank you.,False,2.9819561869283815,5.837712098199987,3
shuffle_local3,"Yes, this'll be time and time for us to  to go to the hospital and go to   in a  have to go out.",4.9317500192998756,"Yes, this'll be time and time for us to  to go to the hospital and go to   in a  have to go out.",False,1.1661769905030779,6.568940883581974,30
shuffle_local3,"let's go to work, then.",5.572961612678265,"let's go to work, then.",False,1.7160761453050626,6.132709249202751,8
shuffle_local3,"Many, and it would have been on the basis of a great impact on the early life of mankind, of course, the inability to bring themselves into existence into a common world, be giving it a degree of stability, and everything else.",5.064796548528871,"Many, and it would have been on the basis of a great impact on the early life of mankind, of course, the inability to bring themselves into existence into a common world, be giving it a degree of stability, and everything else.",False,1.0838654349435695,6.9350198516381845,48
shuffle_local3,"She's had a little! tailed for over a month, so...",5.75775148357918,"She's had a little! tailed for over a month, so...",False,1.378045712282758,7.269821726388602,15
shuffle_local3,The cause of these deaths is unknown.,6.420902904235486,The cause of these deaths is unknown.,False,1.4465778258811945,7.272220742411374,8
shuffle_local3,We've got a couple of them we have.,5.684801774218778,We've got a couple of them we have.,False,1.4216501854061028,6.626178944643958,10
shuffle_local3,"In 2019 and her death in Northampton, Defoe, of course she was part of the European team that took her part in the European Championship, in which she won the Euro 2010 Euro Contest,,, the and 2019, first doubles women-",5.576659606482801,"In 2019 and her death in Northampton, Defoe, of course she was part of the European team that took her part in the European Championship, in which she won the Euro 2010 Euro Contest,,, the and 2019, first doubles women-",False,1.1048363236662928,7.682600646100655,49
shuffle_local3,"Because of the height of the water made by the right-hand of the mice, which he had to ascend, had come at length, her bedding been led to the table; and she found herself in bed, had bowed and her gazed",5.388507242038926,"Because of the height of the water made by the right-hand of the mice, which he had to ascend, had come at length, her bedding been led to the table; and she found herself in bed, had bowed and her gazed",False,1.094923844990603,7.409546149464602,49
shuffle_local3,"Of course, I want you to call your name.",5.592475473850871,"Of course, I want you to call your name.",False,1.3830295890670223,6.632970416095346,11
shuffle_local3,"You know, I wouldn't look like, I said, you know, you're, you're, you're not, um, you don't know.",4.928034166859921,"You know, I wouldn't look like, I said, you know, you're, you're, you're not, um, you don't know.",False,1.08325068982165,6.5664042329211725,32
shuffle_local3,She's not to you.,5.580315503639194,She's not to you.,False,2.097160514887854,5.538719183786706,6
shuffle_local3,"We know, everyone would be thrilled if they would sing.",5.979260393146383,"We know, everyone would be thrilled if they would sing.",False,1.4546844431725705,7.33367460469221,12
shuffle_local3,"Hey, it's going to be 1 and 5 plus 2.",5.456961377132308,"Hey, it's going to be 1 and 5 plus 2.",False,1.335364888377595,6.655899132922684,13
shuffle_local3,"I'd like to check the second question, is equal to 9. I.",5.171118984222703,"I'd like to check the second question, is equal to 9. I.",False,1.330828418378458,6.484649887881812,16
shuffle_local3,"Now as we've said, we're not that to, even,, I,, essence a in having with actually..., talk man is one what? is",5.334939194559773,"Now as we've said, we're not that to, even,, I,, essence a in having with actually..., talk man is one what? is",False,1.2326290152319481,7.187442297361625,31
shuffle_local3,Just that on for now.,5.7844930035058795,Just that on for now.,False,2.1169296917698266,5.834858852250289,6
shuffle_local3,"Now, that's how you came out, that's what's interesting.",5.239681289933388,"Now, that's how you came out, that's what's interesting.",False,1.23335730978693,6.480896072369313,15
shuffle_local3,Who would have led he in without drinking.,6.069388519257403,Who would have led he in without drinking.,False,2.0198870751900935,7.14338521463501,9
shuffle_local3,Rage?,7.379309425009628,Rage?,False,11.783784550285281,6.092217646348544,3
shuffle_local3,Yes.,9.696583261597063,Yes.,False,3.395579558385724,6.108080218602186,2
shuffle_local3,oh but that's true that's how my heart's not with you.,5.401603743840497,oh but that's true that's how my heart's not with you.,False,1.3012392457572572,6.735615904377313,15
shuffle_local3,Where did you get this?,6.839668314095786,Where did you get this?,False,1.6235073851635622,7.23013289660976,6
shuffle_local3,-Do your business friends have the name?,5.675239258613981,-Do your business friends have the name?,False,2.1066627380588163,6.597622463925426,9
shuffle_local3,To whom?,7.736936264434963,To whom?,False,11.386410371544258,6.589072279208591,3
shuffle_local3,"Erm and, but that's the m  the the thing er I, that at'm that, er looking a tom a, highlight and good see,, start of a maybe, a couple, a year of the year, and",4.895258548467206,"Erm and, but that's the m  the the thing er I, that at'm that, er looking a tom a, highlight and good see,, start of a maybe, a couple, a year of the year, and",False,1.1282099514632706,6.70239358359274,47
shuffle_local3,a house ?,7.1186125034530425,a house ?,False,28.695554724002992,6.102515850177347,3
shuffle_local3,Oh no.,7.776771594529623,Oh no.,False,3.9008554770128847,6.1847757106250185,3
shuffle_local3,He got my job.,6.830522194636345,He got my job.,False,2.342193213015472,6.822173978075621,5
shuffle_local3,"I seem to believe that you know, that just most people, well, we've are we have a real relationship, I think, have a.",4.770509279425453,"I seem to believe that you know, that just most people, well, we've are we have a real relationship, I think, have a.",False,1.150475855933283,6.332430350649043,30
shuffle_local3,A non-Western branch of the province was founded on 486 BCE and was again the seat of the Chittuice-Pelay to be part of a Charente-Port Arthur-and-for-Danish after of a,5.800536053856092,A non-Western branch of the province was founded on 486 BCE and was again the seat of the Chittuice-Pelay to be part of a Charente-Port Arthur-and-for-Danish after of a,False,1.1007988445322405,8.008072863454924,50
shuffle_local3,"You know, your point of view of this, that I was on the, uh, in, in the summer of, but,  uh, but, you know, I guess I can guess that much the news, you know, they,",4.565273552137095,"You know, your point of view of this, that I was on the, uh, in, in the summer of, but,  uh, but, you know, I guess I can guess that much the news, you know, they,",False,1.0750127689030275,6.2306804671590506,50
shuffle_local3,Cos he's been drinking! for fifteen years.,6.463427996435989,Cos he's been drinking! for fifteen years.,False,1.632676573057492,7.799691614321358,10
shuffle_local3,But not me.,6.69212277186011,But not me.,False,2.7065545923526413,5.857398262779071,4
shuffle_local3,"He was my only witness, and he from around here have been told that I should be more anxious to go to go up on this.",5.180918090859015,"He was my only witness, and he from around here have been told that I should be more anxious to go to go up on this.",False,1.1557689000946896,6.882065860261626,28
shuffle_local3,I believe that some of the ideas which were not in the sense of it were made by the fact that some of the girls came in early 2000.,4.999751135113956,I believe that some of the ideas which were not in the sense of it were made by the fact that some of the girls came in early 2000.,False,1.131437314084852,6.653201610465477,30
shuffle_local3,"I don't want to be upset by the fact that, if it's true who I think we might, we should like to have gone to the movies and I'm probably the most likely to be here.",5.0020895744068525,"I don't want to be upset by the fact that, if it's true who I think we might, we should like to have gone to the movies and I'm probably the most likely to be here.",False,1.0841861268109112,6.796089986609298,42
shuffle_local3,"Wright was the voice of a 5.6-3, plus 4-4, then moved to the Netherlands for the first time at St. Louis's for the Under-18BAs a touring team that won the 1998 World Cup one,",5.261764544477171,"Wright was the voice of a 5.6-3, plus 4-4, then moved to the Netherlands for the first time at St. Louis's for the Under-18BAs a touring team that won the 1998 World Cup one,",False,1.093782639637121,7.2345447589941045,50
shuffle_local3,It's going to be the last place in the building.,5.2088287538748,It's going to be the last place in the building.,False,1.2940443197413651,6.181094315723548,12
shuffle_local3,"So that,",6.873355248638073,"So that,",False,4.08977071836338,4.91269968102316,3
shuffle_local3,"So, in any case, it is at the tip of Saint Helena's .",5.599965707305942,"So, in any case, it is at the tip of Saint Helena's .",False,1.2725149442601262,7.078870195330688,16
shuffle_local3,Yeah!,9.734439654471315,Yeah!,False,16.616254657642397,6.84601496371338,2
shuffle_local3,"No, it's been a while since, we've been, you know, uh, the snow and the weather was kind of, of like, you know.",4.753742309078094,"No, it's been a while since, we've been, you know, uh, the snow and the weather was kind of, of like, you know.",False,1.103152303758041,6.340600720046747,33
shuffle_local3,It is just a picture with this model of the data.,5.213761384890521,It is just a picture with this model of the data.,False,1.4440715208907842,6.235386965393686,12
shuffle_local3,I think I did find a useful tool.,6.054048313611308,I think I did find a useful tool.,False,1.6146948698119,7.025026441994561,9
shuffle_local3,What is!Iy? .,5.940853972516556,What is!Iy? .,False,2.8299142717945847,6.578331700692535,7
shuffle_local3,What does he say?,7.264354190773,What does he say?,False,1.9995886310211222,7.374720421634163,5
shuffle_local3,"That suits you, Mom.",6.593732928651174,"That suits you, Mom.",False,2.2525718208915224,7.019313466477292,6
shuffle_local3,How shall they be allowed to look him in the eye?,5.938056858441127,How shall they be allowed to look him in the eye?,False,1.3038831167890463,7.227600743161325,12
shuffle_local3,"They got the ""Tri-Cant"" in.",5.881283224867135,"They got the ""Tri-Cant"" in.",False,1.5620520277400796,7.098559326713282,11
shuffle_local3,How'd it go?,7.335124625723083,How'd it go?,False,1.966337707717605,7.468744825180622,5
shuffle_local3,"Well, I can't really remember that I did it with his sister.",5.514908069889797,"Well, I can't really remember that I did it with his sister.",False,1.241257816909261,6.8773892684514,15
shuffle_local3,"My wife, my wife... all his children are, he's not in it with a great problem.",5.197478899904458,"My wife, my wife... all his children are, he's not in it with a great problem.",False,1.2324695376437433,6.73603595297122,21
shuffle_local3,- So? -,6.104834750043988,- So? -,False,6.117464356396162,5.368369391530198,4
shuffle_local3,"No thank you and we've given our, I think the people that you probably don't, I don't care a, any a year until it's not, probably, I guess  in the past, if you,, you know.",4.974270950621594,"No thank you and we've given our, I think the people that you probably don't, I don't care a, any a year until it's not, probably, I guess  in the past, if you,, you know.",False,1.0956664781712278,6.8101757229116755,48
shuffle_local3,"You know, I have always gotten there in the last few hours that you mentioned here.",5.438532972658875,"You know, I have always gotten there in the last few hours that you mentioned here.",False,1.2494328908610715,6.955184122815156,18
shuffle_local3,You like a bad father?,6.6912322393354655,You like a bad father?,False,2.2278294592448353,7.154041391826676,6
shuffle_local3,What are you doing here?,6.8304486441515415,What are you doing here?,False,1.4383287358960308,7.164792576786464,6
shuffle_local3,The city is now part of the city of Humbon of Wales.,5.567073287015557,The city is now part of the city of Humbon of Wales.,False,1.3317334560734368,6.982314070107598,15
shuffle_local3,It is a founding day of their release.,5.708063460082531,It is a founding day of their release.,False,1.7547175215955462,6.565866032152368,9
shuffle_local3,Oh no.,7.776771594529623,Oh no.,False,3.9008554770128847,6.1847757106250185,3
shuffle_local3,okay .,8.095083673456683,okay .,False,13.05249240419609,7.160247568720592,3
shuffle_local3,It would be no harm to be to the use seen with special colors.,5.4035041998503575,It would be no harm to be to the use seen with special colors.,False,1.4195342980362913,6.775803318527062,15
shuffle_local3,The men's team of the women's inhear the 4nd won by the European cycling competitions in the All-Big Horns.,5.565169424340773,The men's team of the women's inhear the 4nd won by the European cycling competitions in the All-Big Horns.,False,1.2256794154950164,7.457071448884489,28
shuffle_local3,"But then you would tell me that a, a lot of that things were, like, the case.",4.798255972187648,"But then you would tell me that a, a lot of that things were, like, the case.",False,1.2019508434619097,6.154104346378911,21
shuffle_local3,"For this to be true, with one of it.",4.910232902579034,"For this to be true, with one of it.",False,1.4763726087528253,5.685068052738362,11
shuffle_local3,Thank you.,7.615027653334702,Thank you.,False,2.9819561869283815,5.837712098199987,3
shuffle_local3,Where are youAll alone?,6.7431760003395995,Where are youAll alone?,False,2.731585843678237,7.316135789281042,6
shuffle_local3,What do you think?,7.143382673026769,What do you think?,False,1.5176937829090464,7.082914800196032,5
shuffle_local3,Give me your hand.,7.066668582150129,Give me your hand.,False,2.1602595703303358,7.125189308030961,5
