model,generation,morcela,generation_cleaned,hadR,perplexity,slor
reverse_partial,A few people in the half a million people live in the suburbs of the city at the same time.,11.742878816451746,A few people in the half a million people live in the suburbs of the city at the same time.,False,1.1748189707249421,12.74582862760499
reverse_partial,"I'm not sure if that is they say's not true, but it's always true.🅁 things those all, story the's all this right here.",10.118297610796647,"I'm not sure if that is they say's not true, but it's always true. things those all, story the's all this right here.",True,1.1732671944154653,11.065789478473196
reverse_partial,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
reverse_partial,"There you are, are you aware that when people are when you're interested in there they are in home with them ?",11.628023101707903,"There you are, are you aware that when people are when you're interested in there they are in home with them ?",False,1.1986704229732092,12.674292714763078
reverse_partial,The same was his answer that he never gave me.,11.135890643979188,The same was his answer that he never gave me.,False,1.4769017835388683,11.694563140094726
reverse_partial,"It is in the south of Estrichsfelstadt, capital of the ceremonial town of Klotsylägg in the Austrian state of Lower Central District.🅁 district of and centre city of Genslachlitzburg.",10.578419320202915,"It is in the south of Estrichsfelstadt, capital of the ceremonial town of Klotsylägg in the Austrian state of Lower Central District. district of and centre city of Genslachlitzburg.",True,1.1191742176416108,11.681072488602064
reverse_partial,What was it to him?,10.803165093059548,What was it to him?,False,2.6515485557372256,10.695045545625055
reverse_partial,So I've been watching him.,10.339305398779187,So I've been watching him.,False,1.6425182266410838,10.336208856665118
reverse_partial,Yeah!,9.599729002689127,Yeah!,False,12.977702081679256,6.4697961098664045
reverse_partial,I wish a little gift would be like having to come.,11.16077019573144,I wish a little gift would be like having to come.,False,1.5182161498090905,11.795531491270289
reverse_partial,He would take his mother to the first children to his father and his father from his son for ten years.,11.78858581625672,He would take his mother to the first children to his father and his father from his son for ten years.,False,1.1837094237155954,12.817907036934029
reverse_partial,It was once we got to fuck this up.,11.152987754061972,It was once we got to fuck this up.,False,1.563249492150785,11.636926629621657
reverse_partial,I'm thinking it was a big story.,10.431260938505298,I'm thinking it was a big story.,False,1.5343915399702603,10.723280344865566
reverse_partial,You should've made it for them.,10.426907546880495,You should've made it for them.,False,1.6618620374552056,10.600212920009033
reverse_partial,But we had a better time when we know we haven't been working there until three months ago.,11.42975202427078,But we had a better time when we know we haven't been working there until three months ago.,False,1.1879245126299829,12.374215754962027
reverse_partial,You know what?,10.657113190198446,You know what?,False,2.2707399135486575,9.745442386994476
reverse_partial,"The team, which was set about a third in the middle of an and 2-1 from the UEFA Europa League Division 1 season to back in 2007.🅁- 2018 the to on signed they that season first's Canada and, played there.",10.975925175575043,"The team, which was set about a third in the middle of an and 2-1 from the UEFA Europa League Division 1 season to back in 2007.- 2018 the to on signed they that season first's Canada and, played there.",True,1.1330499714414901,12.128198754390553
reverse_partial,okay .,9.864547932907053,okay .,False,12.91742557559869,8.300307480525484
reverse_partial,"She was born in Svetazia, Spain to a Spanish parents, who moved fromigrated to Brazil when she was British and, her Irish father and a German ancestry.",10.698182003422023,"She was born in Svetazia, Spain to a Spanish parents, who moved fromigrated to Brazil when she was British and, her Irish father and a German ancestry.",False,1.1505474064377688,11.754758246903908
reverse_partial,"In January 2003, there was a total were 44 males; almost 650 families in County, there weren't many deaths.🅁 of which 90 million people said that the Union County had a population of, as a population of almost 60 million people.",10.901602543098145,"In January 2003, there was a total were 44 males; almost 650 families in County, there weren't many deaths. of which 90 million people said that the Union County had a population of, as a population of almost 60 million people.",True,1.1058674777731994,12.04193732193947
reverse_partial,I'D SAY IF I WON'T IT FOR LOST INESTIN THE SOSIVE YEARS... SO YOU CAN HAVE HER OUR TIME.🅁 DYAD DATINGO-ALL SH A HAVE PROVE GOT HERE.,10.078761504160518,I'D SAY IF I WON'T IT FOR LOST INESTIN THE SOSIVE YEARS... SO YOU CAN HAVE HER OUR TIME. DYAD DATINGO-ALL SH A HAVE PROVE GOT HERE.,True,1.1313263591063896,11.12613931911309
reverse_partial,What the hell are.🅁 job your do to how-how- do kids doing here?,10.059947277289966,What the hell are. job your do to how-how- do kids doing here?,True,1.5037137740003295,10.815961775293196
reverse_partial,Where were they?,10.854331516456192,Where were they?,False,3.1500757054197184,10.006169929311486
reverse_partial,The guy is out.,9.747715700140457,The guy is out.,False,2.73173954555482,9.208575189691468
reverse_partial,There must be a great difference.,10.918574562740881,There must be a great difference.,False,1.7272717167663496,10.991705403414093
reverse_partial,You don't have to put one of us this place down in here.,11.182787066689174,You don't have to put one of us this place down in here.,False,1.2886940006854344,11.95378815180589
reverse_partial,"The man's...🅁 and talking were women the and me, sir.",9.744676557420084,"The man's... and talking were women the and me, sir.",True,1.5853394303274053,10.322805828824134
reverse_partial,(🅁. Erm-ha. (laughter) Yeah.🅁uckles),8.331342607065306,(. Erm-ha. (laughter) Yeah.uckles),True,1.74022801885729,8.69905937964766
reverse_full,Go away!,10.368012911213262,Go away!,False,6.622940709183288,8.78384660967621
reverse_full,Tonight's the day when a man comes in # -,11.59363100549668,Tonight's the day when a man comes in # -,False,1.547478437869287,12.283112891286676
reverse_full,"Oh, he's, uh-- sorry.",7.822747919765998,"Oh, he's, uh-- sorry.",False,1.6613517309946362,7.808563672248791
reverse_full,Hey!,10.643984873364325,Hey!,False,5.248186410059129,7.530870169345436
reverse_full,That's... -!,8.529734686386215,That's... -!,False,3.0257570697947145,7.855502365642718
reverse_full,[Chuckling ],9.242228187037155,[Chuckling ],False,4.314852006205535,8.697232055932066
reverse_full,Okay.,8.908716948870495,Okay.,False,4.794874619115497,5.574565118074235
reverse_full,"And that would require him to be, unless you're aware of that.",10.666436100956883,"And that would require him to be, unless you're aware of that.",False,1.3164047082313282,11.377495254419271
reverse_full,What'd he say?,9.414625028036669,What'd he say?,False,3.6727034305924664,8.870992437498
reverse_full,I think I make the most of it.,11.043382319650476,I think I make the most of it.,False,1.5282983759351216,11.409033318674068
reverse_full,yes .,11.86830346149982,yes .,False,26.611982383271084,9.099989363372739
reverse_full,That's not why they come back for you.!,10.273386087618578,That's not why they come back for you.!,False,1.4601259505938857,10.726246629723336
reverse_full,I will come over now and thank you.,10.88828447633379,I will come over now and thank you.,False,1.6598663270665273,11.24515554586638
reverse_full,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
reverse_full,It's gonna be all right.,9.89270716487278,It's gonna be all right.,False,1.6195933703344436,9.833836409130056
reverse_full,What's he gonna do?!,10.329241318339067,What's he gonna do?!,False,2.787132052349419,10.169778852311703
reverse_full,"Yes, it is.",9.023851957258795,"Yes, it is.",False,1.7029305766582374,8.339849580600761
reverse_full,and so on and so on .,12.051245075069184,and so on and so on .,False,1.9220793094141235,12.274454140166792
reverse_full,"They didn't go for that, they didn't mean whatever you used to it.",10.48354073116786,"They didn't go for that, they didn't mean whatever you used to it.",False,1.2323436440108593,11.236663507888588
reverse_full,"Yeah, Yeah.",7.872457327967334,"Yeah, Yeah.",False,2.773805709744211,6.647859997953187
reverse_full,"Believe me, I know that I've done everything I can to protect you.",10.973485173235536,"Believe me, I know that I've done everything I can to protect you.",False,1.2332007716003672,11.78601275992064
reverse_full,"He was currently best known for the work ""Life of the Marcella Comtella del Marcella"".",10.716216075088264,"He was currently best known for the work ""Life of the Marcella Comtella del Marcella"".",False,1.2298568457720258,11.638521339698118
reverse_full,"Does anybody living there are interested in your family, or not without me, is it?",10.905966910211836,"Does anybody living there are interested in your family, or not without me, is it?",False,1.282769311179393,11.745173251335522
reverse_full,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
reverse_full,"Excuse me, don't run away.",9.626845908801128,"Excuse me, don't run away.",False,1.478211441060989,9.689104101895271
reverse_full,Excuse me.,10.678824017570408,Excuse me.,False,2.288169409390434,9.003611262120375
reverse_full,What is that what she?,10.652686848499425,What is that what she?,False,3.0132528948496824,10.541830750166175
reverse_full,Your mother needs to see you and I cannot ask you again.,11.616807855716495,Your mother needs to see you and I cannot ask you again.,False,1.3230271815775965,12.34913014974995
reverse_full,-I already didn't know.,8.504101707276934,-I already didn't know.,False,1.8694576504361986,8.29447503408621
reverse_full,Oh.,8.065856800300207,Oh.,False,6.935466018941791,4.67434395881147
reverse_full,this one ?,10.806370251101827,this one ?,False,13.821506061947314,9.364352731340508
reverse_full,"No, I don't.",8.376312114140093,"No, I don't.",False,1.5714735263369088,7.9110197276775756
reverse_full,"Yes, I'd love to thank you.",9.878619174052135,"Yes, I'd love to thank you.",False,1.3972928113134582,10.092394394422922
reverse_full,He believes that there is a chance to do that.,11.46281394132666,He believes that there is a chance to do that.,False,1.3222794277475967,12.047679328718818
reverse_full,hm .,10.634375836266813,hm .,False,109.20062207463336,7.887600903970039
reverse_full,"He refused to speak with me, if he did not talk to other people.",11.09422655731779,"He refused to speak with me, if he did not talk to other people.",False,1.2090474900392691,11.885135656117919
reverse_full,Stay here.,10.077575837979188,Stay here.,False,4.002195339950075,8.39725884181487
reverse_full,What's wrong with him?,9.79879330178772,What's wrong with him?,False,2.1804116232054196,9.54538203912504
reverse_full,That's it.,8.501761859250196,That's it.,False,2.251215046992156,7.328083664927391
reverse_full,Okay?,8.762765159869797,Okay?,False,24.26433363931531,5.60726230056364
reverse_full,"Yes, sir.",7.952567172228498,"Yes, sir.",False,2.2612940118672027,6.712935417154626
reverse_full,I really don't want to live with him as well.,10.851622226549923,I really don't want to live with him as well.,False,1.2848445648581215,11.428745631761949
reverse_full,"Oh, yes, thank you, I don't know.",8.844458972300055,"Oh, yes, thank you, I don't know.",False,1.2071540231156517,9.171010819345849
reverse_full,"Yeah, we're talking to them.",9.60240051406062,"Yeah, we're talking to them.",False,1.4806743103627014,9.661900509827477
reverse_full,I was very worried about her.,10.673929257190423,I was very worried about her.,False,1.6037047724139257,10.708452278267021
reverse_full,What are you talking about?,11.057278182740609,What are you talking about?,False,1.908820605094473,10.940132986532108
reverse_full,Let's come together in a way.!,9.607044865209724,Let's come together in a way.!,False,1.8860042718089531,9.824252534071768
reverse_full,"Yes, sir.",7.952567172228498,"Yes, sir.",False,2.2612940118672027,6.712935417154626
reverse_full,"of course, if I could possibly attend to it,” he told her that he thought when he’d got tired of his going to take care of it, and put it in his heart and ruin it for us.’",11.637273761300433,"of course, if I could possibly attend to it,” he told her that he thought when he’d got tired of his going to take care of it, and put it in his heart and ruin it for us.’",False,1.0973087134762234,12.848306126884474
reverse_full,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
openai-community_gpt2,"D-Pad is a tablet made by the firm and it is made of an 8.1-inch XPS 13 display with 5,840 x 1,080 resolution and 1.6 GHz Intel Core i7 processor coupled with 4GB of RAM",10.482757330305194,"D-Pad is a tablet made by the firm and it is made of an 8.1-inch XPS 13 display with 5,840 x 1,080 resolution and 1.6 GHz Intel Core i7 processor coupled with 4GB of RAM",False,1.0949796188779188,11.578852905074681
openai-community_gpt2,"1,000 Years Under the Stars!

The original ""Carnival of the Roses"" plays out before its release, with the first episode starting at 10:00pm in the main theater. This will be the first day of the show",10.592692978321915,"1,000 Years Under the Stars!

The original ""Carnival of the Roses"" plays out before its release, with the first episode starting at 10:00pm in the main theater. This will be the first day of the show",False,1.0833473320754299,11.704415903933347
openai-community_gpt2,"The federal government is considering making it easier for families to keep their children in school at any time without any additional taxes.

The changes to a key part of the new policy – how to pay for children's school meals – were unveiled Tuesday",11.67715343935927,"The federal government is considering making it easier for families to keep their children in school at any time without any additional taxes.

The changes to a key part of the new policy – how to pay for children's school meals – were unveiled Tuesday",False,1.086122826255683,12.913121476217688
openai-community_gpt2,"It's been nearly two years since Nintendo announced it was getting the first hardware revision since the Wii. It's a change that leaves many users unsatisfied.

""We still believe in the Wii U,"" said Nintendo of America president Reggie Fils",11.081738826177176,"It's been nearly two years since Nintendo announced it was getting the first hardware revision since the Wii. It's a change that leaves many users unsatisfied.

""We still believe in the Wii U,"" said Nintendo of America president Reggie Fils",False,1.0865768835434368,12.253033982626244
openai-community_gpt2,"JERCE FERGUSON - CHECK IT OUT

You've seen her. You've heard about her. But you've never heard of her? This is the girl whose name sounds like it just might be she. She could be",10.67660794790933,"JERCE FERGUSON - CHECK IT OUT

You've seen her. You've heard about her. But you've never heard of her? This is the girl whose name sounds like it just might be she. She could be",False,1.0854927950608284,11.795120658946116
openai-community_gpt2,"""We need to continue to expand education, increase the value of education as a whole, especially in the humanities,"" he said.

Duke's proposal would provide 12-year degrees with more flexibility to help universities create more than 300 new jobs",10.825405041879455,"""We need to continue to expand education, increase the value of education as a whole, especially in the humanities,"" he said.

Duke's proposal would provide 12-year degrees with more flexibility to help universities create more than 300 new jobs",False,1.0834305755989926,11.965313170604261
openai-community_gpt2,"Downtown Chicago is getting closer to its next subway.

The line will begin service for both the Union Station on April 29th next year and the Hightown Transit Center in July.

The Downtown Loop will become the core of the",11.361888166663872,"Downtown Chicago is getting closer to its next subway.

The line will begin service for both the Union Station on April 29th next year and the Hightown Transit Center in July.

The Downtown Loop will become the core of the",False,1.0914566182788168,12.564035411423886
openai-community_gpt2,The first year of the EU referendum and the second half of the post-referendum crisis of this EU country have been an agonizing time for the citizens of Estonia. What is happening now is not only an appalling mistake but also a clear attack,11.458999042464718,The first year of the EU referendum and the second half of the post-referendum crisis of this EU country have been an agonizing time for the citizens of Estonia. What is happening now is not only an appalling mistake but also a clear attack,False,1.0789934864716986,12.678594496042846
openai-community_gpt2,"As reported last week, the United Nations has reached an agreement to take in 15 cases involving children in the country with autism. Most are under the age of twelve, but some have been referred for care which was only recently agreed upon and did not",11.603551108727359,"As reported last week, the United Nations has reached an agreement to take in 15 cases involving children in the country with autism. Most are under the age of twelve, but some have been referred for care which was only recently agreed upon and did not",False,1.0905571932275506,12.831100970157234
openai-community_gpt2,"The first stage of a controversial decision to leave the euro would have significant consequences for companies who operate in Central and Eastern Europe.

The European Commission has said it is not at liberty to announce how many euro-zone members it would leave or how",11.61326675067388,"The first stage of a controversial decision to leave the euro would have significant consequences for companies who operate in Central and Eastern Europe.

The European Commission has said it is not at liberty to announce how many euro-zone members it would leave or how",False,1.0884661533596773,12.845517777321705
openai-community_gpt2,"So it was not long ago when he'd be in school and I'd see him in a uniform, not quite like what he'd had back in the day, just a regular, a big, black uniform that was very plain, very heavy",11.005080604271841,"So it was not long ago when he'd be in school and I'd see him in a uniform, not quite like what he'd had back in the day, just a regular, a big, black uniform that was very plain, very heavy",False,1.086155412401129,12.159680226339486
openai-community_gpt2,It has been nearly three decades since the first ever high-speed high-speed rail line opened in South Carolina. The project is one of the most visionary railroad projects ever devised in the state. It was built by South Carolina's Central District Rail,11.146693284609595,It has been nearly three decades since the first ever high-speed high-speed rail line opened in South Carolina. The project is one of the most visionary railroad projects ever devised in the state. It was built by South Carolina's Central District Rail,False,1.084212585935844,12.321979278259526
openai-community_gpt2,"SALT LAKE CITY — President Trump's national security adviser should resign in his own words.

Sally Yates, a former director of national intelligence who was White House communications director under Trump, was confirmed Thursday after one-time senior national",10.818906467174736,"SALT LAKE CITY — President Trump's national security adviser should resign in his own words.

Sally Yates, a former director of national intelligence who was White House communications director under Trump, was confirmed Thursday after one-time senior national",False,1.0940427706450229,11.955598077864085
openai-community_gpt2,"As one of the longest-term leaders in the GOP and one of its most powerful politicians, Mitt Romney did well to impress people. When Obama was asked if he would back Barack Obama in the general election, Romney said no. But he offered",11.172452341745386,"As one of the longest-term leaders in the GOP and one of its most powerful politicians, Mitt Romney did well to impress people. When Obama was asked if he would back Barack Obama in the general election, Romney said no. But he offered",False,1.082460875780679,12.34690416284048
openai-community_gpt2,"NerdWallet adheres to strict standards of editorial integrity to help you make decisions with confidence. Some of the products we feature are from partners. Here's what we know and don't know.

We adhere to strict standards of editorial integrity .",11.085780211894923,"NerdWallet adheres to strict standards of editorial integrity to help you make decisions with confidence. Some of the products we feature are from partners. Here's what we know and don't know.

We adhere to strict standards of editorial integrity .",False,1.0942266773642026,12.258414106798865
openai-community_gpt2,"A new piece of news is being reported on the internet: One of the nation's most prolific hacker groups, Anonymous, has launched a virtual reality campaign to encourage more freedom outside of the U.S., to try and take back control of America",11.04535257484053,"A new piece of news is being reported on the internet: One of the nation's most prolific hacker groups, Anonymous, has launched a virtual reality campaign to encourage more freedom outside of the U.S., to try and take back control of America",False,1.0893224568692186,12.20518069941232
openai-community_gpt2,"I'm pretty comfortable in saying that this is probably the biggest of the bunch, and not everyone wants to see a ""Cypress Tree"" and all. I have more experience with it since my early days as a writer than I can count.",11.158954043392367,"I'm pretty comfortable in saying that this is probably the biggest of the bunch, and not everyone wants to see a ""Cypress Tree"" and all. I have more experience with it since my early days as a writer than I can count.",False,1.0885426286160738,12.33620710523053
openai-community_gpt2,"The second major step is to get involved and act in ways to address it. Many people, especially the older generation that are struggling to learn how to work and keep up with the demands of their careers, are still trying to make sense of how the",11.614672929036583,"The second major step is to get involved and act in ways to address it. Many people, especially the older generation that are struggling to learn how to work and keep up with the demands of their careers, are still trying to make sense of how the",False,1.0777342090455337,12.845894511630677
openai-community_gpt2,"Guild's in the midst of a massive online raid over the weekend that has some members of the community claiming that its latest raid has led to widespread online harassment of the guild's staff members.

According to players, a raid, which",11.255077085998627,"Guild's in the midst of a massive online raid over the weekend that has some members of the community claiming that its latest raid has led to widespread online harassment of the guild's staff members.

According to players, a raid, which",False,1.0937560714609271,12.44078965255316
openai-community_gpt2,"BONUS: Get ready to experience the full story by talking to the man behind the new Netflix documentary series ""Supergirl.""

""I'm on board, you hear that?"" says Supergirl's lead writer, Sara Lance.",10.396361281921049,"BONUS: Get ready to experience the full story by talking to the man behind the new Netflix documentary series ""Supergirl.""

""I'm on board, you hear that?"" says Supergirl's lead writer, Sara Lance.",False,1.1023419636609268,11.475136743454277
openai-community_gpt2,"""I have been talking to my mom since we were teenagers. I will always be a part of her life, and the more I see her be a part of my life, the more I will like her, feel her joy. I want and",11.147602816922928,"""I have been talking to my mom since we were teenagers. I will always be a part of her life, and the more I see her be a part of my life, the more I will like her, feel her joy. I want and",False,1.0673934009982948,12.32110597982297
openai-community_gpt2,"Nathan Gartland told MSNBC he was disappointed by Trump's recent comments suggesting the GOP nominee was a ""toxic racist"" and ""unfit to lead a nation.""

""It's one thing for a president to use his own ego",11.060382088227755,"Nathan Gartland told MSNBC he was disappointed by Trump's recent comments suggesting the GOP nominee was a ""toxic racist"" and ""unfit to lead a nation.""

""It's one thing for a president to use his own ego",False,1.091791067162798,12.226061207751528
openai-community_gpt2,"We're excited to announce the end of the Roadmap in this latest update to the project for QT 5.0.3.

The Roadmap has been carefully crafted to ensure that we have a robust base for the long-term",10.747084747546053,"We're excited to announce the end of the Roadmap in this latest update to the project for QT 5.0.3.

The Roadmap has been carefully crafted to ensure that we have a robust base for the long-term",False,1.0809491295459366,11.865951694239788
openai-community_gpt2,"The UBI is a system of payments that could become the backbone of the American economy if Donald J. Trump's administration follows through with a promise to withdraw from the program. Under the program, the payments will remain at full rate, and for every",11.22367135113627,"The UBI is a system of payments that could become the backbone of the American economy if Donald J. Trump's administration follows through with a promise to withdraw from the program. Under the program, the payments will remain at full rate, and for every",False,1.0957705090231147,12.409561424949313
openai-community_gpt2,"One of his earliest stories is about being attacked by a grizzly. When the creature was on one of the trails and was on his way to a friend's house in the woods to look for wildlife, Mr. Hoffman says, as he was about",11.216390493009097,"One of his earliest stories is about being attacked by a grizzly. When the creature was on one of the trails and was on his way to a friend's house in the woods to look for wildlife, Mr. Hoffman says, as he was about",False,1.0830141991649496,12.40359112727473
openai-community_gpt2,I'm trying to make the best PC out of a bunch of poor quality bits and pieces I've found at Microsoft and found useful. You will need to buy the PC from them. There is one particular thing that works flawlessly as a PC for,11.5450420605038,I'm trying to make the best PC out of a bunch of poor quality bits and pieces I've found at Microsoft and found useful. You will need to buy the PC from them. There is one particular thing that works flawlessly as a PC for,False,1.087760140028729,12.76895413932761
openai-community_gpt2,"Daniels had initially been expected to make his Premier League debut in front of goal at Stoke City on Saturday.

However, he was dropped from the starting XI late on Saturday morning and was sent off against Norwich City at St Mirren before",11.493607451373096,"Daniels had initially been expected to make his Premier League debut in front of goal at Stoke City on Saturday.

However, he was dropped from the starting XI late on Saturday morning and was sent off against Norwich City at St Mirren before",False,1.0921584127854702,12.715390462092184
openai-community_gpt2,"The official release of the film is slated for December 10.

The official release of the film is slated for December 10.

The official release of the film is scheduled for December 10. A release date has not been announced yet, but",11.20785373494773,"The official release of the film is slated for December 10.

The official release of the film is slated for December 10.

The official release of the film is scheduled for December 10. A release date has not been announced yet, but",False,1.0470029798350302,12.386316554895483
openai-community_gpt2,"In 2013, Donald Trump won an Electoral College runoff to Barack Obama, and Clinton lost the state. In November, he won Pennsylvania, where he won his home state. And this year it's not just the Electoral College that matters. There are states",10.629967730870204,"In 2013, Donald Trump won an Electoral College runoff to Barack Obama, and Clinton lost the state. In November, he won Pennsylvania, where he won his home state. And this year it's not just the Electoral College that matters. There are states",False,1.0824389446725038,11.752913244956188
openai-community_gpt2,"Sylvenge, Germany — A German lawmaker who supported the decision on immigration to the United States, said Tuesday that American Muslims have become ""increasingly involved in the country's politics.""

Koenig Küngler, chairman",10.777239990491227,"Sylvenge, Germany — A German lawmaker who supported the decision on immigration to the United States, said Tuesday that American Muslims have become ""increasingly involved in the country's politics.""

Koenig Küngler, chairman",False,1.091388732636681,11.9048354985762
openai-community_gpt2,"In early October the government announced it was launching $400 million to establish an online shop and retail network that it believes will allow its users, who are often unable to find online shopping online, much more easily access free shopping services.

The",11.372690014196799,"In early October the government announced it was launching $400 million to establish an online shop and retail network that it believes will allow its users, who are often unable to find online shopping online, much more easily access free shopping services.

The",False,1.0918714549607795,12.572433908500285
openai-community_gpt2,"EAST LANSING -- Gov. Rick Snyder has ordered the state to step up efforts to combat deadly fentanyl and heroin overdoses in the state.

In November 2014, Snyder signed into law the Heroin Reduction and Control Act.",10.775584308589183,"EAST LANSING -- Gov. Rick Snyder has ordered the state to step up efforts to combat deadly fentanyl and heroin overdoses in the state.

In November 2014, Snyder signed into law the Heroin Reduction and Control Act.",False,1.0987923355416929,11.911164991233292
openai-community_gpt2,": The Story of the Modern American Revolution Benjamin de Rothschild 1820 - The Civil War (1917) Benjamin de Rothschild , an English citizen, wrote his famous book, The Revolution. The book was originally published in 1828 on the eve of the",10.965600028226968,": The Story of the Modern American Revolution Benjamin de Rothschild 1820 - The Civil War (1917) Benjamin de Rothschild , an English citizen, wrote his famous book, The Revolution. The book was originally published in 1828 on the eve of the",False,1.0798513031108012,12.132109186548714
openai-community_gpt2,"U.S. House of Representatives


Date: Nov. 6, 2009

Adopted: Mar. 5, 2010

Keywords:

Federal Budget Control Act (2010) Social Security Administration Supplemental Social Security Benefit Act (P",9.797881131035693,"U.S. House of Representatives


Date: Nov. 6, 2009

Adopted: Mar. 5, 2010

Keywords:

Federal Budget Control Act (2010) Social Security Administration Supplemental Social Security Benefit Act (P",False,1.0729943019110681,10.81567962491948
openai-community_gpt2,"In May 2015, according to UBS, The News, based in Uxbridge, South Wales, reported that three-quarters of adults in Cardiff had no contact with people outside their work class. The figure for people in the middle age range was",10.625930089158322,"In May 2015, according to UBS, The News, based in Uxbridge, South Wales, reported that three-quarters of adults in Cardiff had no contact with people outside their work class. The figure for people in the middle age range was",False,1.0922427214085924,11.742667339300153
openai-community_gpt2,"A new study shows the amount of DNA in baby goats remains lower than previous estimates for populations across Europe.

The team of researchers at the University of Wisconsin, Madison, have found that European babies produce only as many as 2.1 million copies",11.108514284248423,"A new study shows the amount of DNA in baby goats remains lower than previous estimates for populations across Europe.

The team of researchers at the University of Wisconsin, Madison, have found that European babies produce only as many as 2.1 million copies",False,1.0957149786949398,12.280455438246188
openai-community_gpt2,(Reuters) - The United States is considering taking legal action for Puerto Rico as the island's government prepares to decide whether to give up its status as a U.S. state because of the devastation that has ravaged the island since the mid-1980,11.033509141758564,(Reuters) - The United States is considering taking legal action for Puerto Rico as the island's government prepares to decide whether to give up its status as a U.S. state because of the devastation that has ravaged the island since the mid-1980,False,1.070325523614736,12.200611301829722
openai-community_gpt2,"SINGAPORE (Reuters) - China and Vietnam on Saturday launched an ambitious joint attack on North Korea to prevent it from moving an intercontinental ballistic missile capable of reaching global space, the second such retaliatory strike carried out by North Korea to threaten",11.567408980054733,"SINGAPORE (Reuters) - China and Vietnam on Saturday launched an ambitious joint attack on North Korea to prevent it from moving an intercontinental ballistic missile capable of reaching global space, the second such retaliatory strike carried out by North Korea to threaten",False,1.0889625164225076,12.797772786724053
openai-community_gpt2,"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: A member of the American Psychiatric Association has sued the American Psychiatric Association, alleging that the organization's practices under the DSM-IV include ""disordered thoughts",10.860550265733455,"This is a rush transcript. Copy may not be in its final form.

AMY GOODMAN: A member of the American Psychiatric Association has sued the American Psychiatric Association, alleging that the organization's practices under the DSM-IV include ""disordered thoughts",False,1.0832127572080112,12.01471670563392
openai-community_gpt2,"The European Union has taken steps to restrict exports and imports of natural gas from Russia.

The EU has imposed regulations on the import of gas from Russia after the country took legal action to stop fracking that started in 2016. The EU is responsible for",11.594242483620521,"The European Union has taken steps to restrict exports and imports of natural gas from Russia.

The EU has imposed regulations on the import of gas from Russia after the country took legal action to stop fracking that started in 2016. The EU is responsible for",False,1.0815625250801941,12.827029613955661
openai-community_gpt2,"A few blocks south of the intersection of South First and North Second, along the edge of a residential building, there is an old building, a white sign showing a green-plated bus, parked and ready to go.

When the",10.811639304759039,"A few blocks south of the intersection of South First and North Second, along the edge of a residential building, there is an old building, a white sign showing a green-plated bus, parked and ready to go.

When the",False,1.0907341517326106,11.943327112707653
openai-community_gpt2,"A special session on the U.S. Supreme Court in Seattle on Thursday has been canceled as the administration tries to get a final ruling before it moves to give the states new powers to use their emergency funds to fix problems.

But two dozen",11.370450611107604,"A special session on the U.S. Supreme Court in Seattle on Thursday has been canceled as the administration tries to get a final ruling before it moves to give the states new powers to use their emergency funds to fix problems.

But two dozen",False,1.0914143483861505,12.5736298752609
openai-community_gpt2,"This past Friday a group of students from the University of Wisconsin at Madison came together at the University of Oklahoma to debate the recent debate involving an anti-slavery statue. (Photo by Aaron P. Bernstein/Getty Images)

The Oklahoma",11.064415258866024,"This past Friday a group of students from the University of Wisconsin at Madison came together at the University of Oklahoma to debate the recent debate involving an anti-slavery statue. (Photo by Aaron P. Bernstein/Getty Images)

The Oklahoma",False,1.0844986116510622,12.22601406902965
openai-community_gpt2,"When he was asked about his own personal relationship with the family he described himself as someone who ""came from a very good middle-class family"", as stated by his father.

""My dad was a highly successful businessman, so I was",11.24801689430244,"When he was asked about his own personal relationship with the family he described himself as someone who ""came from a very good middle-class family"", as stated by his father.

""My dad was a highly successful businessman, so I was",False,1.0741192217631443,12.43068113612517
openai-community_gpt2,"We must stop giving these ""right to marry"" bills a chance in Sacramento. In fact to be a citizen, you will have to get a letter from the state Secretary of State about your right to marry within 30 days.

In other words",11.286290279484279,"We must stop giving these ""right to marry"" bills a chance in Sacramento. In fact to be a citizen, you will have to get a letter from the state Secretary of State about your right to marry within 30 days.

In other words",False,1.0870094167322337,12.478790077094548
openai-community_gpt2,"Hollywood producers are considering making a blockbuster flick that will reunite James Cameron and Matt Damon for a movie starring Matthew McConaughey.

The movie stars Cameron as a ""bad-ass"" superhero after he becomes the latest American movie star",10.979074306584815,"Hollywood producers are considering making a blockbuster flick that will reunite James Cameron and Matt Damon for a movie starring Matthew McConaughey.

The movie stars Cameron as a ""bad-ass"" superhero after he becomes the latest American movie star",False,1.0939676729218548,12.14557105709545
openai-community_gpt2,"'You have given me so much, but I don't feel like I'm still here, I think I'm going to feel sad and anxious whenever I leave.'

Stories about the incident have prompted an outpouring of support from members of",11.092059649396155,"'You have given me so much, but I don't feel like I'm still here, I think I'm going to feel sad and anxious whenever I leave.'

Stories about the incident have prompted an outpouring of support from members of",False,1.0716685199143898,12.262931685668361
